GLOBAL
0,084
0,093184
0,090112
0,094208
0,10448
0,087072
0,09216
0,088032
0,084
0,082976
0,09216
0,094176
0,083968
0,093184
0,089088
0,090112
0,083936
0,08704
0,091136
0,09216
0,082944
0,094208
0,090112
0,088096
0,088064
0,083968
0,083968
0,082976
0,052224
0,067584
0,06144
0,066592
0,06144
0,06448
0,066528
0,058368
0,050176
0,050176
0,073728
0,076768
0,062496
0,063488
0,068608
0,05632
0,078816
0,067584
0,052256
0,06144
0,043008
0,050176
0,03072
0,0768
0,045056
0,041984
0,049152
0,053248
0,047104
0,041984
0,094208
0,07168
0,082944
0,054272
0,043008
0,04608
0,039936
0,03584
0,03584
0,035808
0,039936
0,045056
0,03584
0,044032
0,036864
0,04096
0,032768
0,067584
0,022432
0,039936
0,054272
0,048128
0,062464
0,040992
0,052224
0,037888
0,048128
0,037888
0,039936
0,09216
0,039936
0,09728
0,041952
0,050176
0,06144
0,07168
0,058304
0,04608
0,0512
0,064512
0,050176
0,08192
CONSTANT
0,22016
0,050176
0,090112
0,084992
0,05632
0,084992
0,068608
0,090112
0,08704
0,073728
0,0768
0,080896
0,098304
0,069632
0,049152
0,103424
0,057344
0,064512
0,080896
0,05632
0,188416
0,06864
0,126976
0,07168
0,08192
0,059392
0,05632
0,052224
0,064512
0,074784
0,06144
0,065536
0,055296
0,071712
0,052224
0,047104
0,057344
0,058368
0,047104
0,04912
0,057344
0,05632
0,108544
0,049152
0,050176
0,050176
0,057344
0,050176
0,049152
0,049152
0,070656
0,072704
0,048128
0,064512
0,059392
0,053248
0,049152
0,074784
0,05632
0,047104
0,050176
0,048128
0,049152
0,059392
0,08192
0,06144
0,059392
0,048128
0,048128
0,049152
0,048128
0,04816
0,048128
0,048128
0,049152
0,060416
0,0512
0,053248
0,065536
0,048128
0,048128
0,048128
0,0512
0,049152
0,060416
0,058368
0,048128
0,054272
0,0512
0,062464
0,060416
0,049152
0,050176
0,04912
0,049152
0,050176
0,049152
0,050176
0,050176
0,049152
SHARED
0,11776
0,027648
0,029696
0,089088
0,073728
0,028672
0,026624
0,0256
0,022528
0,023552
0,028672
0,022528
0,035808
0,027648
0,039936
0,043008
0,033792
0,037856
0,027648
0,039936
0,028672
0,034816
0,027648
0,033792
0,026624
0,026592
0,0256
0,119808
0,0512
0,06144
0,027648
0,050176
0,074752
0,060416
0,252928
0,123904
0,089088
0,060416
0,057344
0,067584
0,077824
0,06656
0,032768
0,041984
0,013312
0,036864
0,044032
0,0768
0,032768
0,03584
0,031744
0,072704
0,057344
0,0512
0,094208
0,053248
0,049152
0,025504
0,04096
0,054304
0,070656
0,0256
0,07168
0,050176
0,045056
0,070656
0,039936
0,028672
0,065536
0,051328
0,034816
0,04608
0,0256
0,07056
0,033792
0,032768
0,039936
0,037888
0,038912
0,029696
0,021504
0,0512
0,023552
0,089088
0,038912
0,037888
0,022496
0,046048
0,03888
0,047104
0,04096
0,047104
0,0512
0,036864
0,036864
0,0512
0,086016
0,03072
0,045152
0,04496
