GLOBAL
0,031744
0,031744
0,060416
0,03472
0,032768
0,0768
0,035968
0,029696
0,026624
0,012288
0,031744
0,041984
0,03168
0,028672
0,028672
0,050176
0,081984
0,0256
0,118784
0,063392
0,070656
0,04096
0,028672
0,034816
0,049152
0,043008
0,033792
0,038912
0,022656
0,043008
0,028672
0,048128
0,054272
0,044032
0,052224
0,031744
0,072704
0,036864
0,026624
0,03584
0,072704
0,037888
0,026624
0,033792
0,040992
0,064512
0,031712
0,063488
0,031744
0,03072
0,017408
0,074752
0,028672
0,026624
0,028672
0,047104
0,039936
0,028672
0,038912
0,027648
0,154624
0,047104
0,03584
0,04304
0,087104
0,053248
0,082944
0,06352
0,034816
0,028672
0,045056
0,060416
0,045056
0,04608
0,040992
0,044032
0,079904
0,06144
0,0768
0,11776
0,054272
0,091136
0,073632
0,033792
0,043008
0,045088
0,067584
0,052224
0,070496
0,074752
0,095104
0,106464
0,058368
0,055296
0,065568
0,047136
0,050176
0,065536
0,05632
0,047072
CONSTANT
0,212064
0,063488
0,185344
0,033792
0,048128
0,069632
0,059296
0,039936
0,043008
0,075872
0,052224
0,057376
0,057344
0,039936
0,04608
0,074752
0,066496
0,057344
0,073728
0,052352
0,044032
0,026624
0,026624
0,11264
0,049152
0,016416
0,033792
0,072704
0,048128
0,018432
0,027648
0,02864
0,029728
0,0152
0,054272
0,012256
0,049152
0,031744
0,02448
0,034816
0,029696
0,019456
0,033792
0,034816
0,049152
0,044992
0,038912
0,03584
0,038912
0,031744
0,065568
0,055296
0,110592
0,06144
0,04608
0,145408
0,06656
0,02864
0,063488
0,052224
0,04608
0,0768
0,041984
0,062464
0,082944
0,044032
0,05136
0,0256
0,041056
0,054272
0,084992
0,08704
0,063456
0,103424
0,057344
0,13824
0,058368
0,13824
0,033792
0,100352
0,07888
0,083968
0,02048
0,070656
0,086016
0,055296
0,024576
0,082944
0,021472
0,186368
0,034816
0,100352
0,011264
0,045024
0,055296
0,0768
0,045056
0,064512
0,049152
0,11776
SHARED
0,192512
0,178176
0,073728
0,041984
0,04096
0,008192
0,01024
0,023552
0,113664
0,0768
0,024608
0,060416
0,033792
0,11776
0,053248
0,07168
0,079872
0,033792
0,036864
0,060352
0,04608
0,06144
0,049152
0,043008
0,075776
0,039808
0,03392
0,058304
0,035776
0,036864
0,086944
0,028672
0,144352
0,043008
0,082944
0,067488
0,050176
0,032768
0,05232
0,047104
0,053216
0,03584
0,068608
0,036864
0,090112
0,053248
0,0256
0,113664
0,026624
0,04608
0,061408
0,03584
0,027648
0,027648
0,119808
0,060416
0,049152
0,059392
0,074784
0,05632
0,054272
0,044032
0,059392
0,054272
0,0584
0,039936
0,04096
0,043008
0,047104
0,032768
0,028672
0,121856
0,04608
0,057344
0,114688
0,047104
0,034848
0,055296
0,081952
0,088064
0,044032
0,077824
0,202752
0,064512
0,057344
0,034816
0,043072
0,058368
0,094208
0,06144
0,064512
0,04096
0,032768
0,039936
0,08192
0,107552
0,067584
0,045056
0,033824
0,04608
